"Diplomas and Completion"
3/17/2022

Year,Level,Division,Subgroup,Cohort,"Dropout Count","Dropout Rate","Advanced Diplomas","Standard Count","Other Diplomas Count","GED ISAEP","Standard and Other Diplomas Count","GED Other Non-Graduation Count","Other Non-Graduation Count"
2018,DIV,"Loudoun County Public Schools","All Students",6069,199,3.3,4295,1354,97,38,86,124,1451
2018,DIV,"Loudoun County Public Schools","American Indian",14,0,0,10,4,0,0,0,0,4
2018,DIV,"Loudoun County Public Schools",Asian,997,5,.5,826,147,11,1,7,8,158
2018,DIV,"Loudoun County Public Schools",Black,450,5,1.1,257,160,16,5,7,12,176
2018,DIV,"Loudoun County Public Schools","Economically Disadvantaged",1050,113,10.8,413,434,35,10,45,55,469
2018,DIV,"Loudoun County Public Schools","English Learners",604,153,25.3,97,284,14,3,53,56,298
2018,DIV,"Loudoun County Public Schools",Female,2937,69,2.3,2220,570,27,16,35,51,597
2018,DIV,"Loudoun County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Loudoun County Public Schools",Hispanic,1101,163,14.8,476,384,16,7,55,62,400
2018,DIV,"Loudoun County Public Schools",Homeless,184,64,34.8,24,78,5,4,9,13,83
2018,DIV,"Loudoun County Public Schools",Male,3132,130,4.2,2075,784,70,22,51,73,854
2018,DIV,"Loudoun County Public Schools","Military Connected",27,0,0,21,6,0,0,0,0,6
2018,DIV,"Loudoun County Public Schools","Multiple Races",285,1,.4,215,61,3,3,2,5,64
2018,DIV,"Loudoun County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Loudoun County Public Schools","Students with Disabilities",674,16,2.4,182,359,97,10,9,20,456
2018,DIV,"Loudoun County Public Schools",White,3217,25,.8,2508,596,51,22,15,37,647
2018,DIV,"Louisa County Public Schools","All Students",350,8,2.3,180,126,14,14,8,22,140
2018,DIV,"Louisa County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Louisa County Public Schools",Black,63,1,1.6,25,28,5,2,2,4,33
2018,DIV,"Louisa County Public Schools","Economically Disadvantaged",170,8,4.7,61,75,13,7,6,13,88
2018,DIV,"Louisa County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Louisa County Public Schools",Female,167,1,.6,103,49,5,5,4,9,54
2018,DIV,"Louisa County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Louisa County Public Schools",Hispanic,16,0,0,7,5,1,1,2,3,6
2018,DIV,"Louisa County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Louisa County Public Schools",Male,183,7,3.8,77,77,9,9,4,13,86
2018,DIV,"Louisa County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Louisa County Public Schools","Multiple Races",18,0,0,7,10,1,0,0,0,11
2018,DIV,"Louisa County Public Schools","Students with Disabilities",64,3,4.7,5,39,14,2,1,3,53
2018,DIV,"Louisa County Public Schools",White,252,7,2.8,141,82,7,11,4,15,89
2018,DIV,"Lunenburg County Public Schools","All Students",110,5,4.5,51,41,8,1,4,5,49
2018,DIV,"Lunenburg County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Lunenburg County Public Schools",Black,31,0,0,11,14,5,0,1,1,19
2018,DIV,"Lunenburg County Public Schools","Economically Disadvantaged",63,0,0,26,27,6,0,4,4,33
2018,DIV,"Lunenburg County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Lunenburg County Public Schools",Female,58,2,3.4,31,19,4,0,2,2,23
2018,DIV,"Lunenburg County Public Schools",Hispanic,<,<,<,<,<,<,<,<,<,<
2018,DIV,"Lunenburg County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Lunenburg County Public Schools",Male,52,3,5.8,20,22,4,1,2,3,26
2018,DIV,"Lunenburg County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Lunenburg County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Lunenburg County Public Schools","Students with Disabilities",11,0,0,0,3,8,0,0,0,11
2018,DIV,"Lunenburg County Public Schools",White,65,3,4.6,35,22,2,1,2,3,24
2018,DIV,"Lynchburg City Public Schools","All Students",592,55,9.3,271,212,15,11,28,39,227
2018,DIV,"Lynchburg City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Lynchburg City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Lynchburg City Public Schools",Black,284,28,9.9,93,122,11,6,24,30,133
2018,DIV,"Lynchburg City Public Schools","Economically Disadvantaged",294,30,10.2,89,136,10,8,21,29,146
2018,DIV,"Lynchburg City Public Schools","English Learners",18,11,61.1,4,3,0,0,0,0,3
2018,DIV,"Lynchburg City Public Schools",Female,288,22,7.6,148,99,3,4,12,16,102
2018,DIV,"Lynchburg City Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Lynchburg City Public Schools",Hispanic,26,9,34.6,12,5,0,0,0,0,5
2018,DIV,"Lynchburg City Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2018,DIV,"Lynchburg City Public Schools",Male,304,33,10.9,123,113,12,7,16,23,125
2018,DIV,"Lynchburg City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Lynchburg City Public Schools","Multiple Races",33,1,3,14,16,0,2,0,2,16
2018,DIV,"Lynchburg City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Lynchburg City Public Schools","Students with Disabilities",64,9,14.1,5,35,15,0,0,0,50
2018,DIV,"Lynchburg City Public Schools",White,237,17,7.2,144,65,4,3,4,7,69
2018,DIV,"Madison County Public Schools","All Students",128,4,3.1,73,44,2,4,1,5,46
2018,DIV,"Madison County Public Schools",Black,11,1,9.1,6,4,0,0,0,0,4
2018,DIV,"Madison County Public Schools","Economically Disadvantaged",43,2,4.7,13,25,1,2,0,2,26
2018,DIV,"Madison County Public Schools",Female,64,2,3.1,38,22,1,0,1,1,23
2018,DIV,"Madison County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Madison County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Madison County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Madison County Public Schools",Male,64,2,3.1,35,22,1,4,0,4,23
2018,DIV,"Madison County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Madison County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Madison County Public Schools","Students with Disabilities",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Madison County Public Schools",White,105,3,2.9,59,37,2,4,0,4,39
2018,DIV,"Manassas City Public Schools","All Students",575,91,15.8,210,224,13,7,30,37,237
2018,DIV,"Manassas City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Manassas City Public Schools",Asian,32,1,3.1,24,7,0,0,0,0,7
2018,DIV,"Manassas City Public Schools",Black,59,6,10.2,24,24,2,0,3,3,26
2018,DIV,"Manassas City Public Schools","Economically Disadvantaged",237,35,14.8,70,110,7,2,13,15,117
2018,DIV,"Manassas City Public Schools","English Learners",193,62,32.1,25,84,7,1,13,15,91
2018,DIV,"Manassas City Public Schools",Female,277,42,15.2,114,104,4,3,10,13,108
2018,DIV,"Manassas City Public Schools",Hispanic,354,79,22.3,94,146,8,2,25,27,154
2018,DIV,"Manassas City Public Schools",Homeless,10,3,30,1,4,1,1,0,1,5
2018,DIV,"Manassas City Public Schools",Male,298,49,16.4,96,120,9,4,20,24,129
2018,DIV,"Manassas City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Manassas City Public Schools","Multiple Races",19,2,10.5,7,9,1,0,0,0,10
2018,DIV,"Manassas City Public Schools","Students with Disabilities",72,10,13.9,6,38,13,0,5,5,51
2018,DIV,"Manassas City Public Schools",White,109,3,2.8,60,38,2,5,1,6,40
2018,DIV,"Manassas Park City Public Schools","All Students",307,29,9.4,164,107,3,1,3,4,110
2018,DIV,"Manassas Park City Public Schools",Asian,19,0,0,14,4,0,0,1,1,4
2018,DIV,"Manassas Park City Public Schools",Black,25,0,0,15,10,0,0,0,0,10
2018,DIV,"Manassas Park City Public Schools","Economically Disadvantaged",151,19,12.6,70,59,1,1,1,2,60
2018,DIV,"Manassas Park City Public Schools","English Learners",94,26,27.7,19,48,0,0,1,1,48
2018,DIV,"Manassas Park City Public Schools",Female,153,14,9.2,91,46,1,0,1,1,47
2018,DIV,"Manassas Park City Public Schools",Hispanic,175,26,14.9,73,73,1,1,1,2,74
2018,DIV,"Manassas Park City Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Manassas Park City Public Schools",Male,154,15,9.7,73,61,2,1,2,3,63
2018,DIV,"Manassas Park City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Manassas Park City Public Schools","Multiple Races",17,0,0,9,7,1,0,0,0,8
2018,DIV,"Manassas Park City Public Schools","Students with Disabilities",24,3,12.5,6,12,3,0,0,0,15
2018,DIV,"Manassas Park City Public Schools",White,71,3,4.2,53,13,1,0,1,1,14
2018,DIV,"Martinsville City Public Schools","All Students",150,11,7.3,63,68,4,0,4,4,72
2018,DIV,"Martinsville City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Martinsville City Public Schools",Black,89,7,7.9,30,47,1,0,4,4,48
2018,DIV,"Martinsville City Public Schools","Economically Disadvantaged",83,10,12,23,47,1,0,2,2,48
2018,DIV,"Martinsville City Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Martinsville City Public Schools",Female,66,2,3,30,32,1,0,1,1,33
2018,DIV,"Martinsville City Public Schools",Hispanic,15,2,13.3,8,5,0,0,0,0,5
2018,DIV,"Martinsville City Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Martinsville City Public Schools",Male,84,9,10.7,33,36,3,0,3,3,39
2018,DIV,"Martinsville City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Martinsville City Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Martinsville City Public Schools","Students with Disabilities",19,1,5.3,1,13,4,0,0,0,17
2018,DIV,"Martinsville City Public Schools",White,41,2,4.9,24,12,3,0,0,0,15
2018,DIV,"Mathews County Public Schools","All Students",94,6,6.4,35,48,2,2,1,3,50
2018,DIV,"Mathews County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Mathews County Public Schools",Black,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Mathews County Public Schools","Economically Disadvantaged",35,5,14.3,9,18,1,1,1,2,19
2018,DIV,"Mathews County Public Schools",Female,44,3,6.8,20,20,1,0,0,0,21
2018,DIV,"Mathews County Public Schools",Hispanic,<,<,<,<,<,<,<,<,<,<
2018,DIV,"Mathews County Public Schools",Male,50,3,6,15,28,1,2,1,3,29
2018,DIV,"Mathews County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Mathews County Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Mathews County Public Schools","Students with Disabilities",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Mathews County Public Schools",White,78,4,5.1,31,40,0,2,1,3,40
2018,DIV,"Mecklenburg County Public Schools","All Students",326,20,6.1,173,112,9,0,12,12,121
2018,DIV,"Mecklenburg County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Mecklenburg County Public Schools",Black,144,7,4.9,70,54,6,0,7,7,60
2018,DIV,"Mecklenburg County Public Schools","Economically Disadvantaged",162,7,4.3,77,65,6,0,7,7,71
2018,DIV,"Mecklenburg County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Mecklenburg County Public Schools",Female,167,6,3.6,105,48,2,0,6,6,50
2018,DIV,"Mecklenburg County Public Schools",Hispanic,10,1,10,5,4,0,0,0,0,4
2018,DIV,"Mecklenburg County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Mecklenburg County Public Schools",Male,159,14,8.8,68,64,7,0,6,6,71
2018,DIV,"Mecklenburg County Public Schools","Military Connected",15,0,0,11,3,0,0,1,1,3
2018,DIV,"Mecklenburg County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Mecklenburg County Public Schools","Students with Disabilities",27,8,29.6,1,9,9,0,0,0,18
2018,DIV,"Mecklenburg County Public Schools",White,164,12,7.3,96,48,3,0,5,5,51
2018,DIV,"Middlesex County Public Schools","All Students",96,3,3.1,31,61,1,0,0,0,62
2018,DIV,"Middlesex County Public Schools",Black,10,0,0,1,9,0,0,0,0,9
2018,DIV,"Middlesex County Public Schools","Economically Disadvantaged",42,3,7.1,10,29,0,0,0,0,29
2018,DIV,"Middlesex County Public Schools",Female,46,1,2.2,19,25,1,0,0,0,26
2018,DIV,"Middlesex County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Middlesex County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Middlesex County Public Schools",Male,50,2,4,12,36,0,0,0,0,36
2018,DIV,"Middlesex County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Middlesex County Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Middlesex County Public Schools","Students with Disabilities",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Middlesex County Public Schools",White,80,2,2.5,28,49,1,0,0,0,50
2018,DIV,"Montgomery County Public Schools","All Students",749,24,3.2,426,271,22,3,3,6,293
2018,DIV,"Montgomery County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Montgomery County Public Schools",Asian,19,0,0,16,3,0,0,0,0,3
2018,DIV,"Montgomery County Public Schools",Black,34,2,5.9,9,22,1,0,0,0,23
2018,DIV,"Montgomery County Public Schools","Economically Disadvantaged",221,19,8.6,55,129,14,2,2,4,143
2018,DIV,"Montgomery County Public Schools","English Learners",13,0,0,8,5,0,0,0,0,5
2018,DIV,"Montgomery County Public Schools",Female,348,11,3.2,213,114,8,1,1,2,122
2018,DIV,"Montgomery County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Montgomery County Public Schools",Hispanic,26,1,3.8,18,6,1,0,0,0,7
2018,DIV,"Montgomery County Public Schools",Homeless,12,2,16.7,2,5,2,1,0,1,7
2018,DIV,"Montgomery County Public Schools",Male,401,13,3.2,213,157,14,2,2,4,171
2018,DIV,"Montgomery County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Montgomery County Public Schools","Multiple Races",31,1,3.2,20,10,0,0,0,0,10
2018,DIV,"Montgomery County Public Schools","Students with Disabilities",60,7,11.7,3,28,22,0,0,0,50
2018,DIV,"Montgomery County Public Schools",White,635,20,3.1,363,227,20,2,3,5,247
2018,DIV,"Nelson County Public Schools","All Students",163,6,3.7,65,74,7,10,1,11,81
2018,DIV,"Nelson County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Nelson County Public Schools",Black,24,1,4.2,6,13,4,0,0,0,17
2018,DIV,"Nelson County Public Schools","Economically Disadvantaged",80,4,5,22,41,5,7,1,8,46
2018,DIV,"Nelson County Public Schools",Female,77,3,3.9,43,27,2,1,1,2,29
2018,DIV,"Nelson County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Nelson County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2018,DIV,"Nelson County Public Schools",Male,86,3,3.5,22,47,5,9,0,9,52
2018,DIV,"Nelson County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Nelson County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Nelson County Public Schools","Students with Disabilities",24,3,12.5,0,11,7,3,0,3,18
2018,DIV,"Nelson County Public Schools",White,124,5,4,56,51,2,9,1,10,53
2018,DIV,"New Kent County Public Schools","All Students",241,9,3.7,124,81,14,6,7,13,95
2018,DIV,"New Kent County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"New Kent County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2018,DIV,"New Kent County Public Schools",Black,23,0,0,11,8,2,1,1,2,10
2018,DIV,"New Kent County Public Schools","Economically Disadvantaged",54,4,7.4,21,16,6,5,2,7,22
2018,DIV,"New Kent County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2018,DIV,"New Kent County Public Schools",Female,91,2,2.2,61,22,3,0,3,3,25
2018,DIV,"New Kent County Public Schools",Hispanic,10,0,0,7,0,3,0,0,0,3
2018,DIV,"New Kent County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2018,DIV,"New Kent County Public Schools",Male,150,7,4.7,63,59,11,6,4,10,70
2018,DIV,"New Kent County Public Schools","Military Connected",10,0,0,4,5,1,0,0,0,6
2018,DIV,"New Kent County Public Schools","Multiple Races",10,1,10,5,4,0,0,0,0,4
2018,DIV,"New Kent County Public Schools","Students with Disabilities",33,4,12.1,2,9,14,2,2,4,23
2018,DIV,"New Kent County Public Schools",White,191,8,4.2,98,65,9,5,6,11,74
2018,DIV,"Newport News City Public Schools","All Students",1863,32,1.7,825,897,49,29,31,60,946
2018,DIV,"Newport News City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Newport News City Public Schools",Asian,52,0,0,40,10,1,0,1,1,11
2018,DIV,"Newport News City Public Schools",Black,1038,17,1.6,387,567,32,15,20,35,599
2018,DIV,"Newport News City Public Schools","Economically Disadvantaged",772,8,1,268,454,22,5,15,20,476
2018,DIV,"Newport News City Public Schools","English Learners",50,7,14,10,31,0,1,1,2,31
2018,DIV,"Newport News City Public Schools",Female,965,4,.4,500,432,14,8,7,15,446
2018,DIV,"Newport News City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Newport News City Public Schools",Hispanic,201,12,6,79,101,2,3,4,7,103
2018,DIV,"Newport News City Public Schools",Homeless,28,0,0,7,18,1,0,2,2,19
2018,DIV,"Newport News City Public Schools",Male,898,28,3.1,325,465,35,21,24,45,500
2018,DIV,"Newport News City Public Schools","Military Connected",112,0,0,55,53,2,1,1,2,55
2018,DIV,"Newport News City Public Schools","Multiple Races",68,0,0,34,31,1,1,1,2,32
2018,DIV,"Newport News City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Newport News City Public Schools","Students with Disabilities",226,9,4,14,150,49,0,4,4,199
2018,DIV,"Newport News City Public Schools",White,498,3,.6,281,186,13,10,5,15,199
2018,DIV,"Norfolk City Public Schools","All Students",1935,207,10.7,621,911,72,56,68,124,983
2018,DIV,"Norfolk City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Norfolk City Public Schools",Asian,66,2,3,46,18,0,0,0,0,18
2018,DIV,"Norfolk City Public Schools",Black,1125,148,13.2,251,591,53,34,48,82,644
2018,DIV,"Norfolk City Public Schools","Economically Disadvantaged",999,73,7.3,230,581,45,18,52,70,626
2018,DIV,"Norfolk City Public Schools","English Learners",74,21,28.4,12,39,1,1,0,1,40
2018,DIV,"Norfolk City Public Schools",Female,969,77,7.9,365,459,23,17,28,45,482
2018,DIV,"Norfolk City Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Norfolk City Public Schools",Hispanic,169,24,14.2,38,90,5,6,6,12,95
2018,DIV,"Norfolk City Public Schools",Homeless,27,5,18.5,2,17,1,0,2,2,18
2018,DIV,"Norfolk City Public Schools",Male,966,130,13.5,256,452,49,39,40,79,501
2018,DIV,"Norfolk City Public Schools","Military Connected",247,6,2.4,113,113,7,3,5,8,120
2018,DIV,"Norfolk City Public Schools","Multiple Races",107,10,9.3,43,45,2,3,4,7,47
2018,DIV,"Norfolk City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Norfolk City Public Schools","Students with Disabilities",191,35,18.3,6,74,72,4,0,4,146
2018,DIV,"Norfolk City Public Schools",White,458,23,5,241,160,12,13,9,22,172
2018,DIV,"Northampton County Public Schools","All Students",120,9,7.5,42,65,1,1,2,3,66
2018,DIV,"Northampton County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Northampton County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Northampton County Public Schools",Black,61,5,8.2,11,41,1,1,2,3,42
2018,DIV,"Northampton County Public Schools","Economically Disadvantaged",89,9,10.1,21,57,1,1,0,1,58
2018,DIV,"Northampton County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Northampton County Public Schools",Female,63,6,9.5,26,29,0,1,1,2,29
2018,DIV,"Northampton County Public Schools",Hispanic,19,2,10.5,10,7,0,0,0,0,7
2018,DIV,"Northampton County Public Schools",Homeless,11,0,0,3,8,0,0,0,0,8
2018,DIV,"Northampton County Public Schools",Male,57,3,5.3,16,36,1,0,1,1,37
2018,DIV,"Northampton County Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Northampton County Public Schools","Students with Disabilities",<,<,<,<,<,<,<,<,<,<
2018,DIV,"Northampton County Public Schools",White,36,1,2.8,20,15,0,0,0,0,15
2018,DIV,"Northumberland County Public Schools","All Students",114,2,1.8,63,45,2,2,0,2,47
2018,DIV,"Northumberland County Public Schools",Black,38,0,0,14,23,1,0,0,0,24
2018,DIV,"Northumberland County Public Schools","Economically Disadvantaged",48,2,4.2,16,28,1,1,0,1,29
2018,DIV,"Northumberland County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Northumberland County Public Schools",Female,59,1,1.7,33,23,0,2,0,2,23
2018,DIV,"Northumberland County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Northumberland County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Northumberland County Public Schools",Male,55,1,1.8,30,22,2,0,0,0,24
2018,DIV,"Northumberland County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2018,DIV,"Northumberland County Public Schools","Students with Disabilities",14,1,7.1,1,10,2,0,0,0,12
2018,DIV,"Northumberland County Public Schools",White,66,2,3,44,17,1,2,0,2,18
2018,DIV,"Norton City Public Schools","All Students",55,3,5.5,30,20,0,1,1,2,20
2018,DIV,"Norton City Public Schools",Black,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Norton City Public Schools","Economically Disadvantaged",33,2,6.1,16,14,0,0,1,1,14
2018,DIV,"Norton City Public Schools",Female,27,1,3.7,17,8,0,0,1,1,8
2018,DIV,"Norton City Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Norton City Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2018,DIV,"Norton City Public Schools",Male,28,2,7.1,13,12,0,1,0,1,12
